Total Population,Female Population,Male Population,Birth Rate,Death Rate,Compulsory Education Dur.,Employment in Industry(%),Employment in Agriculture(%),Female Employment in Agriculture(%),Female Employment in Industry(%),Unemployment(%),GDP in USD,National Income per Capita,Net income from Abroad,Agriculture value added(in USD),Electric Power Consumption(kWH per capita),Renewable Energy Consumption (%),Fossil Fuel Consumption (%),Year,Country
881940000.0,429398133.0,452541867.0,27.93,7.04,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,138544284708.957,8.678595015830979,-11819309096.171583,45616768875.0377,175.933736988911,22.8963817902153,61.3246620443714,1973,China
862030000.0,419696503.0,442333497.0,29.77,7.61,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,113687586299.051,8.678595015830979,-11819309096.171583,36853592267.605,163.911928819183,22.8963817902153,60.8595739758203,1972,China
841105000.0,409475913.0,431629087.0,30.65,7.32,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,99800958648.1436,8.678595015830979,-11819309096.171583,33564871232.4316,151.989347346645,22.8963817902153,59.8993427574403,1971,China
818315000.0,398315770.0,419999230.0,33.43,7.6,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,92602973434.0726,8.678595015830979,-11819309096.171583,32224388658.705,1081.5719123232268,22.8963817902153,76.19176385018747,1970,China
796025000.0,387362696.0,408662304.0,34.11,8.03,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,79705906247.4612,8.678595015830979,-11819309096.171583,29904947599.3176,1081.5719123232268,22.8963817902153,76.19176385018747,1969,China
774510000.0,376753699.0,397756301.0,35.59,8.21,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,70846535055.6503,8.678595015830979,-11819309096.171583,29502802827.1996,1081.5719123232268,22.8963817902153,76.19176385018747,1968,China
754550000.0,366879507.0,387670493.0,33.96,8.43,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,72881631326.6715,8.678595015830979,-11819309096.171583,29011292550.1665,1081.5719123232268,22.8963817902153,76.19176385018747,1967,China
735400000.0,357394687.0,378005313.0,35.05,8.83,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,76720285969.6157,8.678595015830979,-11819309096.171583,28523844341.5387,1081.5719123232268,22.8963817902153,76.19176385018747,1966,China
715185000.0,347401432.0,367783568.0,37.88,9.5,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,70436266146.7219,8.678595015830979,-11819309096.171583,26448127386.4652,1081.5719123232268,22.8963817902153,76.19176385018747,1965,China
698355000.0,339068212.0,359286788.0,39.14,11.5,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,59708343488.5043,8.678595015830979,-11819309096.171583,22706962385.2466,1081.5719123232268,22.8963817902153,76.19176385018747,1964,China
682335000.0,331140640.0,351194360.0,43.37,10.04,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,50706799902.5103,8.678595015830979,-11819309096.171583,20208790316.0289,1081.5719123232268,22.8963817902153,76.19176385018747,1963,China
665770000.0,322953588.0,342816412.0,37.01,10.02,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,47209359005.6056,8.678595015830979,-11819309096.171583,18405231944.1059,1081.5719123232268,22.8963817902153,76.19176385018747,1962,China
660330000.0,320153437.0,340176563.0,18.02,14.24,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,50056868957.6732,8.678595015830979,-11819309096.171583,17917783735.4781,1081.5719123232268,22.8963817902153,76.19176385018747,1961,China
667070000.0,323234247.0,343835753.0,20.86,25.43,9.0,25.915000029972624,43.19185672487531,40.25692823954991,27.518892901284353,3.9220356941223145,59716467625.3148,8.678595015830979,-11819309096.171583,13839467056.6252,1081.5719123232268,22.8963817902153,76.19176385018747,1960,China
